date,strategy,SPY,eligible_equal_weight,eligible_sector_neutral_equal_weight,IWB
2024-05-21,1000000.0,1000000.0,1000000.0,1000000.0,1416840.4329262252
2024-05-22,1000000.0,1000000.0,1000000.0,1000000.0,1412223.2151722782
2024-05-23,1000000.0,1000000.0,1000000.0,1000000.0,1400903.5845496987
2024-05-24,1000000.0,1000000.0,1000000.0,1000000.0,1410783.4375930908
2024-05-28,1000000.0,1000000.0,1000000.0,1000000.0,1409740.8400357477
2024-05-29,1000000.0,1000000.0,1000000.0,1000000.0,1399414.1594677803
2024-05-30,1000000.0,1000000.0,1000000.0,1000000.0,1392314.5665773028
2024-05-31,1000000.0,1000000.0,1000000.0,1000000.0,1403584.5496971514
2024-06-03,999211.1528168328,1000000.0,986223.0563366559,986223.0563366559,1403634.1971998825
2024-06-04,998925.2832734835,1000000.0,980579.9821183442,980579.9821183442,1404229.9672326494
2024-06-05,998830.7758393157,1000000.0,978724.5460880806,978724.5460880806,1421010.8231555969
2024-06-06,998834.7188317691,1000000.0,978801.8185068454,978801.8185068454,1420166.8156091764
2024-06-07,998918.2120636834,1000000.0,980438.191886547,980438.191886547,1418131.2679972213
2024-06-10,999303.0561979171,1000000.0,987992.6819853208,987992.6819853208,1422798.1332538987
2024-06-11,998889.7594319133,1000000.0,979820.3026902227,979820.3026902227,1426422.4009532337
2024-06-12,999151.1139260167,1000000.0,984947.6040186008,984947.6040186008,1438586.039122234
2024-06-13,999700.8696295978,1000000.0,995786.4161960692,995786.4161960692,1440075.4642041523
2024-06-14,999644.4575623509,1000000.0,994662.5926208281,994662.5926208281,1439529.3416741155
2024-06-17,999963.131883703,1000000.0,1001004.3159061394,1001004.3159061394,1450253.2022639278
2024-06-18,1000551.2062030238,1000000.0,1012778.0486157569,1012778.0486157569,1453827.822460532
2024-06-20,1000729.2199146989,1000000.0,1016381.8297799709,1016381.8297799709,1450253.202263928
2024-06-21,1000651.100481531,1000000.0,1014795.0034768247,1014795.0034768247,1449657.4322311608
2024-06-24,1000591.0600128305,1000000.0,1013577.2210226912,1013577.2210226912,1446231.7545427484
2024-06-25,999599.3944654128,1000000.0,993486.5036476481,993486.5036476481,1450749.6772912343
2024-06-26,999789.8584674209,1000000.0,997272.4886427048,997272.4886427048,1452735.577400459
2024-06-27,999976.9934498611,1000000.0,1001005.7645520294,1001005.7645520294,1453778.1749578016
2024-06-28,1000569.8424192957,1000000.0,1012874.942339119,1012874.942339119,1448118.3596465117
2024-07-01,1000185.29161418,1000000.0,1008359.7916836835,1008359.7916836835,1451941.2173567687
2024-07-02,1000921.7863303326,1000000.0,1018259.9793760026,1018259.9793760026,1460182.7028100507
2024-07-03,1000856.0875333506,1000000.0,1017368.8214244226,1017368.8214244226,1466785.8206732222
2024-07-05,1001285.1311372574,1000000.0,1023183.7844490248,1023183.7844490248,1474828.7161155813
2024-07-08,1001586.5523887975,1000000.0,1027290.6311040338,1027290.6311040338,1476069.9036838468
2024-07-09,1001858.2959526945,1000000.0,1031006.8633369631,1031006.8633369631,1476764.9687220752
2024-07-10,1002338.7157765382,1000000.0,1037598.8286567022,1037598.8286567022,1491907.457054912
2024-07-11,1001961.9009268834,1000000.0,1032397.8902185158,1032397.8902185158,1482821.9640552101
2024-07-12,1001949.0004600795,1000000.0,1032220.6590656629,1032220.6590656629,1488680.3693774221
2024-07-15,1002673.258958159,1000000.0,1042169.1971499795,1042169.1971499795,1494042.2996723282
2024-07-16,1003885.7017924126,1000000.0,1058971.886877997,1058971.886877997,1506205.9378413283
2024-07-17,1004346.1225838981,1000000.0,1065447.6928181474,1065447.6928181474,1485453.2816999322
2024-07-18,1002928.7853154334,1000000.0,1045400.1721653295,1045400.1721653295,1472544.930989973
2024-07-19,1002701.502446105,1000000.0,1042241.4028461769,1042241.4028461769,1463906.2655148462
2024-07-22,1003045.4059096965,1000000.0,1047007.5993325398,1047007.5993325398,1479545.2288749893
2024-07-23,1002892.1650721987,1000000.0,1044874.8368415224,1044874.8368415224,1477062.8537384586
2024-07-24,1001461.1600044967,1000000.0,1024996.0470944473,1024996.0470944473,1442607.4868434134
2024-07-25,1001199.7953876803,1000000.0,1021429.2893770083,1021429.2893770083,1437444.1465594298
2024-07-26,1002198.0933560816,1000000.0,1035008.8737802851,1035008.8737802851,1453678.8799523404
2024-07-29,1002134.0967815933,1000000.0,1034127.6504915131,1034127.6504915131,1454423.5924932996
2024-07-30,1002559.2544224497,1000000.0,1039977.3968629729,1039977.3968629729,1447770.8271273978
2024-07-31,1002974.8896783233,1000000.0,1045726.0349215687,1045726.0349215687,1469566.0808261367
2024-08-01,1001424.3610819816,1000000.0,1033629.6648828696,1033629.6648828696,1448416.2446628958
2024-08-02,999609.1261458594,1000000.0,1018640.7690530912,1018640.7690530912,1419868.9305927935
2024-08-05,997045.4889415279,1000000.0,997741.196969654,997741.196969654,1378165.0282990786
2024-08-06,998619.838389564,1000000.0,1010344.78081937,1010344.78081937,1393158.574123724
2024-08-07,998048.3207300297,1000000.0,1005718.9573597625,1005718.9573597625,1381888.5910038745
2024-08-08,1000572.2921402067,1000000.0,1026065.9152560873,1026065.9152560873,1415400.6553470383
2024-08-09,1001268.9204316639,1000000.0,1031780.9369578224,1031780.9369578224,1421507.2981829038
2024-08-12,1001106.0998599586,1000000.0,1030438.678880281,1030438.678880281,1420861.8806474057
2024-08-13,1001967.5233005129,1000000.0,1037531.9852314502,1037531.9852314502,1445189.156985406
2024-08-14,1002800.7133005796,1000000.0,1044434.0953676869,1044434.0953676869,1450402.1447721205
2024-08-15,1003921.2021440391,1000000.0,1053770.1617351423,1053770.1617351423,1473885.4135637004
2024-08-16,1004517.9782534105,1000000.0,1058781.4303960607,1058781.4303960607,1477608.9762684964
2024-08-19,1004969.1937545759,1000000.0,1062586.149507779,1062586.149507779,1491311.6870221454
2024-08-20,1004792.6395997015,1000000.0,1061092.7385592773,1061092.7385592773,1488183.8943501168
2024-08-21,1005244.1928195918,1000000.0,1064907.5741686588,1064907.5741686588,1495631.019759709
2024-08-22,1005330.6595477253,1000000.0,1065640.3638678032,1065640.3638678032,1482772.3165524802
2024-08-23,1006727.0509561072,1000000.0,1077481.6503889905,1077481.6503889905,1500397.1800218474
2024-08-26,1007613.7514074774,1000000.0,1085073.8053019692,1085073.8053019692,1495779.9622679004
2024-08-27,1008177.5019915818,1000000.0,1089930.515450522,1089930.515450522,1497517.624863472
2024-08-28,1007996.2955701916,1000000.0,1088363.3119937603,1088363.3119937603,1488084.5993446559
2024-08-29,1008070.4016890867,1000000.0,1089003.4284811253,1089003.4284811253,1489871.9094429577
2024-08-30,1009121.1456219029,1000000.0,1098084.2525455984,1098084.2525455984,1504666.8652566804
2024-09-03,1005246.9321849245,1000000.0,1080323.6154215313,1080323.6154215313,1471403.03842717
2024-09-04,1003775.3173885975,1000000.0,1073294.6284073861,1073294.6284073861,1469367.4908152148
2024-09-05,1002986.6678520807,1000000.0,1069546.7630719377,1069546.7630719377,1463459.437990272
2024-09-06,999556.0529917863,1000000.0,1053287.754356467,1053287.754356467,1440820.1767451125
2024-09-09,1002941.0701234387,1000000.0,1069141.0016606506,1069141.0016606506,1455168.3050342598
2024-09-10,1001850.2551072343,1000000.0,1063972.9343798105,1063972.9343798105,1462863.6679575045
2024-09-11,1002720.5592276376,1000000.0,1068080.8005740193,1068080.8005740193,1478502.6313176476
2024-09-12,1004305.6310017721,1000000.0,1075584.7621775235,1075584.7621775235,1489127.1969019985
2024-09-13,1005125.0577518037,1000000.0,1079485.1371623129,1079485.1371623129,1498262.3374044313
2024-09-16,1005581.8070704727,1000000.0,1081665.315183655,1081665.315183655,1501638.3675901128
2024-09-17,1006736.2857072058,1000000.0,1087184.5500946476,1087184.5500946476,1501588.7200873822
2024-09-18,1007006.2970998783,1000000.0,1088480.4967365318,1088480.4967365318,1499404.2299672354
2024-09-19,1011291.5866445225,1000000.0,1109067.1674815025,1109067.1674815025,1523830.8013106969
2024-09-20,1011500.3706373464,1000000.0,1110084.8120883037,1110084.8120883037,1520703.0086386683
2024-09-23,1012291.1004658064,1000000.0,1113941.6884606904,1113941.6884606904,1525915.9964253826
2024-09-24,1013206.7568600047,1000000.0,1118419.9252460222,1118419.9252460222,1529143.0841028723
2024-09-25,1011430.5772653418,1000000.0,1109706.0532372345,1109706.0532372345,1525121.6363816927
2024-09-26,1011827.3490410747,1000000.0,1111640.82673169,1111640.82673169,1532916.2943103989
2024-09-27,1011860.0844187144,1000000.0,1111800.6694703302,1111800.6694703302,1530136.0341574845
2024-09-30,1013139.3347626516,1000000.0,1118047.7843331706,1118047.7843331706,1535497.9644523908
2024-10-01,1012009.4358184832,1000000.0,1112506.0171954464,1112506.0171954464,1522440.6712342398
2024-10-02,1012253.3110471221,1000000.0,1113697.5416997438,1113697.5416997438,1523086.0887697376
2024-10-03,1011076.5979874347,1000000.0,1107943.5913460234,1107943.5913460234,1520156.8861086317
2024-10-04,1013526.0533304071,1000000.0,1119873.0462346114,1119873.0462346114,1534554.6619005091
2024-10-07,1011505.2746719733,1000000.0,1109949.4267433637,1109949.4267433637,1519511.4685731337
2024-10-08,1012075.3755223455,1000000.0,1112729.8070906934,1112729.8070906934,1533462.416840436
2024-10-09,1014784.2016283959,1000000.0,1125966.3774240795,1125966.3774240795,1544831.694965746
2024-10-10,1013997.2379331959,1000000.0,1122085.553809334,1122085.553809334,1541803.197299179
2024-10-11,1017082.5611994348,1000000.0,1137259.8080111619,1137259.8080111619,1552626.3528944524
2024-10-14,1017382.4051371354,1000000.0,1138749.9108341513,1138749.9108341513,1564641.0485552605
2024-10-15,1016978.0184691962,1000000.0,1136738.232936339,1136738.232936339,1553073.1804190276
2024-10-16,1017712.2835041917,1000000.0,1140385.9339277057,1140385.9339277057,1560967.1333531954
2024-10-17,1017860.1578216183,1000000.0,1141122.3734207656,1141122.3734207656,1560718.8958395422
2024-10-18,1018448.2683330787,1000000.0,1144052.7303946128,1144052.7303946128,1566825.5386754074
2024-10-21,1016944.609749826,1000000.0,1136545.6029723696,1136545.6029723696,1562605.5009433052
2024-10-22,1017221.2626581349,1000000.0,1137919.7787511286,1137919.7787511286,1561562.9033859621
2024-10-23,1015124.7113970501,1000000.0,1127496.1440263358,1127496.1440263358,1547760.897626852
2024-10-24,1015552.1418873807,1000000.0,1129606.1255193655,1129606.1255193655,1551335.5178234563
2024-10-25,1014667.8325454792,1000000.0,1125234.464218573,1125234.464218573,1550491.5102770359
2024-10-28,1016260.288104538,1000000.0,1133083.2763905728,1133083.2763905728,1555754.145566481
2024-10-29,1014673.9366679016,1000000.0,1125222.3494022563,1125222.3494022563,1558087.5781948196
2024-10-30,1013723.9274112742,1000000.0,1120540.0717471568,1120540.0717471568,1553817.892959987
2024-10-31,1011382.3180249777,1000000.0,1109036.3166702364,1109036.3166702364,1525568.4639062681
2024-11-01,1013580.4853448065,1000000.0,1119749.255868445,1119749.255868445,1531575.8117366724
2024-11-04,1013066.6041021672,1000000.0,1117226.1074965978,1117226.1074965978,1527405.421507301
2024-11-05,1015119.9784358906,1000000.0,1127290.5260092597,1127290.5260092597,1546370.7675503956
2024-11-06,1022813.4107310792,1000000.0,1165261.881440008,1165261.881440008,1588074.66984411
2024-11-07,1022764.488328058,1000000.0,1165014.1663922959,1165014.1663922959,1600486.5455267632
2024-11-08,1023267.260016789,1000000.0,1167559.4950210245,1167559.4950210245,1607387.5484063185
2024-11-11,1023346.0128216603,1000000.0,1167958.863196019,1167958.863196019,1611607.5861384207
2024-11-12,1022649.0898183224,1000000.0,1164423.717426856,1164423.717426856,1606444.245854437
2024-11-13,1024183.3975946531,1000000.0,1172188.23316622,1172188.23316622,1606196.0083407837
2024-11-14,1024068.0254890106,1000000.0,1171601.3685480836,1171601.3685480836,1596067.9177837386
2024-11-15,1022502.3355413998,1000000.0,1163640.2460024639,1163640.2460024639,1575067.0241286894
2024-11-18,1023442.4108608383,1000000.0,1168395.0712231186,1168395.0712231186,1580428.9544235957
2024-11-19,1023469.3397774359,1000000.0,1168531.70644598,1168531.70644598,1586982.4247840366
2024-11-20,1022821.7895978431,1000000.0,1165245.7895619492,1165245.7895619492,1588769.7348823384
2024-11-21,1025200.58812445,1000000.0,1177290.3987686015,1177290.3987686015,1599642.5379803425
2024-11-22,1027377.1772462281,1000000.0,1188399.2382584482,1188399.2382584482,1606642.8358653588
2024-11-25,1029553.8709547913,1000000.0,1199589.6806240247,1199589.6806240247,1613494.191242183
2024-11-26,1031646.4961497396,1000000.0,1210426.2689975277,1210426.2689975277,1620395.1941217382
2024-11-27,1030726.4360191211,1000000.0,1205628.4801971787,1205628.4801971787,1614983.6163241016
2024-11-29,1031826.5892402141,1000000.0,1211347.752049555,1211347.752049555,1624019.461821073
2024-12-02,1031240.2110554692,1000000.0,1208288.2030760336,1208288.2030760336,1626452.189454873
2024-12-03,1031631.1290755229,1000000.0,1210323.903507144,1210323.903507144,1627941.614536791
2024-12-04,1030882.4777079244,1000000.0,1206420.2229071911,1206420.2229071911,1639161.9501539099
2024-12-05,1031654.1869639149,1000000.0,1210434.0683164035,1210434.0683164035,1635239.7974381915
2024-12-06,1032258.4467278378,1000000.0,1213585.0664947866,1213585.0664947866,1640055.605203061
2024-12-09,1032217.1915190843,1000000.0,1213369.5015936305,1213369.5015936305,1628785.622083212
2024-12-10,1031195.896269846,1000000.0,1208033.8092489068,1208033.8092489068,1622480.3892364241
2024-12-11,1031537.4088555735,1000000.0,1209811.9335125685,1209811.9335125685,1636431.3375037264
2024-12-12,1030511.1514755933,1000000.0,1204462.5140085816,1204462.5140085816,1628189.8520504446
2024-12-13,1029669.4571079279,1000000.0,1200090.1884122407,1200090.1884122407,1627097.6069903711
2024-12-16,1029081.110215591,1000000.0,1197042.5250070267,1197042.5250070267,1633899.314864465
2024-12-17,1028264.516579104,1000000.0,1192820.8631387767,1192820.8631387767,1625608.1819084524
2024-12-18,1021573.8135103576,1000000.0,1158325.5878222287,1158325.5878222287,1575712.4416641865
2024-12-19,1020604.0410945849,1000000.0,1153438.5217909394,1153438.5217909394,1574272.6640849987
2024-12-20,1023582.8377987827,1000000.0,1168400.723819721,1168400.723819721,1591649.2900407133
2024-12-23,1021921.4261576745,1000000.0,1159971.966442099,1159971.966442099,1585393.7046966562
2024-12-24,1025653.1417831136,1000000.0,1178797.8778910567,1178797.8778910567,1619005.0640452814
2024-12-26,1025565.1233011687,1000000.0,1178348.2738701643,1178348.2738701643,1619849.0715917014
2024-12-27,1023783.4481350387,1000000.0,1169250.0538464193,1169250.0538464193,1601975.970608681
2024-12-30,1021500.0422725878,1000000.0,1157659.6147746167,1157659.6147746167,1584946.8771720808
2024-12-31,1021439.227529542,1000000.0,1157353.2993600594,1157353.2993600594,1578691.2918280235
2025-01-02,1020739.0917748848,1000000.0,1153827.5360000504,1153827.5360000504,1574421.606593191
2025-01-03,1022434.5116386575,1000000.0,1162345.2077740973,1162345.2077740973,1596762.9828219665
2025-01-06,1022928.4355220167,1000000.0,1164840.82018977,1164840.82018977,1604259.755734289
2025-01-07,1022654.3885734658,1000000.0,1163453.8606800355,1163453.8606800355,1586833.482275844
2025-01-08,1023424.6125481105,1000000.0,1167348.3883453892,1167348.3883453892,1589514.4474232972
2025-01-10,1021446.3485154673,1000000.0,1157319.648446411,1157319.648446411,1564839.6385661825
2025-01-13,1022638.0445313108,1000000.0,1163320.6084951605,1163320.6084951605,1568364.6112600558
2025-01-14,1024299.1181954129,1000000.0,1171718.7628177507,1171718.7628177507,1570400.1588720111
2025-01-15,1028057.4882886971,1000000.0,1190826.691471649,1190826.691471649,1600536.1930294929
2025-01-16,1027560.7454843135,1000000.0,1188269.400023154,1188269.400023154,1598947.4729421132
2025-01-17,1030353.0342847554,1000000.0,1202620.5011447985,1202620.5011447985,1614536.7887995257
2025-01-21,1031528.2377559152,1000000.0,1208716.8961145286,1208716.8961145286,1629033.8595968646
2025-01-22,1030364.4762695525,1000000.0,1202656.166153648,1202656.166153648,1637821.467580183
2025-01-23,1031627.0900136085,1000000.0,1209206.1254252638,1209206.1254252638,1646162.2480389257
2025-01-24,1031600.7362604165,1000000.0,1209068.8358514716,1209068.8358514716,1641296.7927713257
2025-01-27,1034592.6105757708,1000000.0,1224653.5991694222,1224653.5991694222,1619005.0640452807
2025-01-28,1034108.5052034624,1000000.0,1222106.7614393318,1222106.7614393318,1633601.4298480807
2025-01-29,1034128.2539748255,1000000.0,1222210.4905371391,1222210.4905371391,1625608.181908452
2025-01-30,1033677.9494261177,1000000.0,1219845.140500088,1219845.140500088,1635388.7399463826
2025-01-31,1031742.7354332715,1000000.0,1209695.1432174644,1209695.1432174644,1627842.3195313297
2025-02-03,1030558.4692561922,1000000.0,1203523.9190095093,1203523.9190095093,1615678.6813623293
2025-02-04,1032952.2063169375,1000000.0,1215948.3358858188,1215948.3358858188,1626849.3694767172
2025-02-05,1033357.3609942071,1000000.0,1218068.0301953892,1218068.0301953892,1633948.9623671947
2025-02-06,1035261.5273298165,1000000.0,1228043.730009219,1228043.730009219,1638814.4176347945
2025-02-07,1033011.345045377,1000000.0,1216180.6095519562,1216180.6095519562,1624069.1093238026
2025-02-10,1034279.0986885059,1000000.0,1222814.1492548937,1222814.1492548937,1634693.6749081537
2025-02-11,1036765.7627947724,1000000.0,1235880.5903363843,1235880.5903363843,1634197.1998808477
2025-02-12,1035361.5240960334,1000000.0,1228440.9098554566,1228440.9098554566,1628785.6220832109
2025-02-13,1037370.9185207185,1000000.0,1239036.9824257977,1239036.9824257977,1646708.3705689623
2025-02-14,1037506.0162326734,1000000.0,1239754.1417941577,1239754.1417941577,1647304.1406017297
2025-02-18,1036867.8678831038,1000000.0,1236365.0441907388,1236365.0441907388,1650431.9332737583
2025-02-19,1036696.3545070342,1000000.0,1235456.096733147,1235456.096733147,1652566.7758911746
2025-02-20,1034031.967232127,1000000.0,1221344.0314059216,1221344.0314059216,1645119.6504815826
2025-02-21,1031664.5730395992,1000000.0,1208916.2928332249,1208916.2928332249,1615182.206335023
2025-02-24,1030524.394175117,1000000.0,1202978.183610786,1202978.183610786,1607288.2534008557
2025-02-25,1031385.051884669,1000000.0,1207443.4504809554,1207443.4504809554,1598599.9404229985
2025-02-26,1029822.4028859162,1000000.0,1199312.8075794105,1199312.8075794105,1598599.9404229985
2025-02-27,1028825.4185182579,1000000.0,1194152.4955025653,1194152.4955025653,1575265.6141396107
2025-02-28,1033123.1502567211,1000000.0,1216322.9650199204,1216322.9650199204,1598202.760401154
2025-03-03,1028682.542293795,1000000.0,1195654.0530050716,1195654.0530050716,1569655.4463310516
2025-03-04,1023112.2366807741,1000000.0,1169756.234353131,1169756.234353131,1550690.1002879573
2025-03-05,1025232.1340981092,1000000.0,1179451.214556522,1179451.214556522,1569407.2088173986
2025-03-06,1022331.8117533475,1000000.0,1166104.8177811466,1166104.8177811466,1538576.109621688
2025-03-07,1021637.1403260172,1000000.0,1162935.3587508323,1162935.3587508323,1547810.545129582
2025-03-10,1016545.4450822624,1000000.0,1139751.7363032135,1139751.7363032135,1504021.4477211814
2025-03-11,1013848.2219193892,1000000.0,1127655.219426555,1127655.219426555,1495233.8397378633
2025-03-12,1013099.0022509192,1000000.0,1124321.9336294062,1124321.9336294062,1503028.4976665694
2025-03-13,1008559.9530577394,1000000.0,1104172.4613492987,1104172.4613492987,1480339.5889186794
2025-03-14,1013366.3721965895,1000000.0,1125220.751576293,1125220.751576293,1513156.5882236143
2025-03-17,1015758.5075671247,1000000.0,1135845.4592175041,1135845.4592175041,1524972.6938735002
2025-03-18,1014096.4230083259,1000000.0,1128411.1283804665,1128411.1283804665,1507596.0679177858
2025-03-19,1017184.4507910009,1000000.0,1142155.6395952145,1142155.6395952145,1525369.8738953453
2025-03-20,1016906.7413826644,1000000.0,1140908.3245516021,1140908.3245516021,1521398.0736768963
2025-03-21,1017492.3139170016,1000000.0,1143536.2334910019,1143536.2334910019,1523483.268791582
2025-03-24,1022369.9474208652,1000000.0,1165463.6743927822,1165463.6743927822,1550888.6902988802
2025-03-25,1023931.1350200118,1000000.0,1172582.4573355243,1172582.4573355243,1553569.655446333
2025-03-26,1022898.8184573288,1000000.0,1167853.7163082475,1167853.7163082475,1535497.96445239
2025-03-27,1022794.9310048188,1000000.0,1167379.278972697,1167379.278972697,1528944.4940919492
2025-03-28,1017394.4332894775,1000000.0,1142723.587248315,1142723.587248315,1498609.869923545
2025-03-31,1019945.6961259518,1000000.0,1154185.7620946353,1154185.7620946353,1505858.4053222146
2025-04-01,1020893.571595123,1000000.0,1158476.282168053,1158476.282168053,1512014.6956608107
2025-04-02,1021891.199819499,1000000.0,1163004.5843085218,1163004.5843085218,1525270.5788898843
2025-04-03,1006949.7379530554,1000000.0,1094985.6458931046,1094985.6458931046,1446579.287061863
2025-04-04,991502.0549001055,1000000.0,1027792.6547526668,1027792.6547526668,1362575.7124416663
2025-04-07,989757.124010683,1000000.0,1020557.4618760165,1020557.4618760165,1359298.977261446
2025-04-08,986657.0642791694,1000000.0,1007771.3388383267,1007771.3388383267,1334177.3408797558
2025-04-09,1006812.7692650197,1000000.0,1090119.4718795079,1090119.4718795079,1466289.345645916
2025-04-10,999335.3090274065,1000000.0,1057734.8011480174,1057734.8011480174,1412272.8626750093
2025-04-11,1002570.9130969229,1000000.0,1071433.5506914293,1071433.5506914293,1436997.3190348546
2025-04-14,1005240.5789792616,1000000.0,1082845.6894563097,1082845.6894563097,1449806.3747393526
2025-04-15,1004372.0955627635,1000000.0,1079103.5662528307,1079103.5662528307,1447274.3521000915
2025-04-16,1000466.3074921989,1000000.0,1062317.955204517,1062317.955204517,1417039.0229371486
2025-04-17,1003419.2471589594,1000000.0,1074859.9500928745,1074859.9500928745,1419670.3405818709
2025-04-21,998007.8034843124,1000000.0,1051673.0555040764,1051673.0555040764,1385761.0962168626
2025-04-22,1005582.5276495587,1000000.0,1083601.195863914,1083601.195863914,1421209.4131665197
2025-04-23,1008793.9429523707,1000000.0,1097443.49469811,1097443.49469811,1447870.122132859
2025-04-24,1012870.6645743593,1000000.0,1115183.3776742225,1115183.3776742225,1475126.6011319652
2025-04-25,1013002.9203731641,1000000.0,1115765.8388850628,1115765.8388850628,1485602.2242081247
2025-04-28,1013517.6254220433,1000000.0,1118033.5137321576,1118033.5137321576,1486346.9367490837
2025-04-29,1014406.8183793613,1000000.0,1121957.0667183904,1121957.0667183904,1495730.3147651693
2025-04-30,1013907.9903125863,1000000.0,1119750.2058635321,1119750.2058635321,1497269.3873498181
2025-05-01,1015406.9188732457,1000000.0,1126371.814847423,1126371.814847423,1504865.455267602
2025-05-02,1018297.2508999142,1000000.0,1139196.5788701174,1139196.5788701174,1529391.3216165246
2025-05-05,1016641.9174860007,1000000.0,1131789.1144569395,1131789.1144569395,1519908.6485949776
2025-05-06,1015387.0414243453,1000000.0,1126201.0896385803,1126201.0896385803,1508688.312977859
2025-05-07,1016242.8355550355,1000000.0,1129997.853801092,1129997.853801092,1516036.14338199
2025-05-08,1018586.8915036757,1000000.0,1140423.6225188866,1140423.6225188866,1525270.578889884
2025-05-09,1018925.3057479479,1000000.0,1141939.1951286811,1141939.1951286811,1524823.7513653084
2025-05-12,1027476.8520960509,1000000.0,1180275.0609621052,1180275.0609621052,1574620.1966041133
2025-05-13,1029199.6114988724,1000000.0,1188190.879036411,1188190.879036411,1586883.1297785745
2025-05-14,1029165.0259526968,1000000.0,1188031.165682254,1188031.165682254,1587429.2523086113
2025-05-15,1031051.2217115198,1000000.0,1196740.5924099453,1196740.5924099453,1592245.0600734807
2025-05-16,1032539.9543055171,1000000.0,1203652.4768593838,1203652.4768593838,1605749.1808162075
2025-05-19,1032132.8019657352,1000000.0,1201753.9743551693,1201753.9743551693,1607040.0158872036
2025-05-20,1031049.1323169892,1000000.0,1196706.932715612,1196706.932715612,1600734.783040416
2025-05-21,1027075.0173213287,1000000.0,1178256.4018237295,1178256.4018237295,1574520.9015986524
2025-05-22,1026235.4726455958,1000000.0,1174403.9124841318,1174403.9124841318,1574818.7866150357
2025-05-23,1025360.4276923887,1000000.0,1170398.374792098,1170398.374792098,1563598.4509979174
2025-05-27,1030252.6681053244,1000000.0,1192735.379707642,1192735.379707642,1594578.4927018199
2025-05-28,1029081.921022251,1000000.0,1187313.830179451,1187313.830179451,1586783.8347731137
2025-05-29,1029921.4169320685,1000000.0,1191188.138273855,1191188.138273855,1591500.3475325217
2025-05-30,1030424.1230442072,1000000.0,1193513.8207889388,1193513.8207889388,1592394.002581673
2025-06-02,1031427.7107486234,1000000.0,1198163.5403318228,1198163.5403318228,1598599.9404229997
2025-06-03,1032877.9192749393,1000000.0,1204902.110428408,1204902.110428408,1609869.9235428488
2025-06-04,1032367.2633893022,1000000.0,1202519.2911510293,1202519.2911510293,1609770.6285373878
2025-06-05,1030669.042951641,1000000.0,1194606.8246893936,1194606.8246893936,1601082.3155595306
2025-06-06,1034142.6781566057,1000000.0,1210711.4252911485,1210711.4252911485,1618607.8840234368
2025-06-09,1034033.940356059,1000000.0,1210202.2108461263,1210202.2108461263,1619154.0065534736
2025-06-10,1034621.6345971213,1000000.0,1212953.4894727846,1212953.4894727846,1627594.0820176778
2025-06-11,1033409.0865243212,1000000.0,1207267.2970837033,1207267.2970837033,1624069.1093238045
2025-06-12,1033036.7226837808,1000000.0,1205527.2594038993,1205527.2594038993,1628338.794558637
2025-06-13,1030278.9621289676,1000000.0,1192654.3171328865,1192654.3171328865,1609472.7435210044
2025-06-16,1031813.2172289676,1000000.0,1199758.5521444092,1199758.5521444092,1626253.5994439514
2025-06-17,1030287.5649079432,1000000.0,1192662.6383135563,1192662.6383135563,1612550.8886903021
2025-06-18,1030709.3884652769,1000000.0,1194615.8529845974,1194615.8529845974,1612203.356171188
2025-06-20,1032196.4280905405,1000000.0,1201509.9052955061,1201509.9052955061,1608976.268493698
2025-06-23,1035222.7634538112,1000000.0,1215600.9128470134,1215600.9128470134,1624664.8793565715
2025-06-24,1036491.4366923277,1000000.0,1221559.8248852303,1221559.8248852303,1643481.2828914733
2025-06-25,1036391.4372969931,1000000.0,1221088.4066389077,1221088.4066389077,1641991.8578095553
2025-06-26,1038763.4073147689,1000000.0,1232267.136934693,1232267.136934693,1657084.6986396613
2025-06-27,1040234.8152511389,1000000.0,1239249.1604917245,1239249.1604917245,1662794.1614536818
2025-06-30,1041227.8448175858,1000000.0,1243981.211519128,1243981.211519128,1672674.0144970738
2025-07-01,1042720.6644457305,1000000.0,1251115.2488149684,1251115.2488149684,1671631.4169397308
2025-07-02,1043632.7876796308,1000000.0,1255492.9170655059,1255492.9170655059,1679674.3123820901
2025-07-03,1045377.924324502,1000000.0,1263890.532482778,1263890.532482778,1693575.6131466615
2025-07-07,1043766.5003430634,1000000.0,1256097.5096283036,1256097.5096283036,1680816.204944894
2025-07-08,1042321.6118931915,1000000.0,1249142.2345433943,1249142.2345433943,1679922.5498957431
2025-07-09,1043330.9718452009,1000000.0,1253980.7954310323,1253980.7954310323,1690298.8779664412
2025-07-10,1044771.0124376608,1000000.0,1260903.9417626022,1260903.9417626022,1694221.0306821596
2025-07-11,1044828.2867706413,1000000.0,1261180.432711747,1261180.432711747,1687667.560321719
2025-07-14,1045215.3675838222,1000000.0,1263049.366597413,1263049.366597413,1691837.95055109
2025-07-15,1043370.2909788906,1000000.0,1254130.9258264175,1254130.9258264175,1683199.2850759637
2025-07-16,1043016.8414197972,1000000.0,1252431.5405684253,1252431.5405684253,1689305.927911829
2025-07-17,1044831.270022059,1000000.0,1261146.443413097,1261146.443413097,1700079.4360043718
2025-07-18,1044854.2446185865,1000000.0,1261257.3678524042,1261257.3678524042,1699930.4934961798
2025-07-21,1045651.1288046364,1000000.0,1265105.0855839716,1265105.0855839716,1701171.6810644453
