Date,Dual Momentum,SPY Buy & Hold,60/40 SPY/IEF,ETF Equal Weight
2021-10-11,2.760239034613005,4.122365624783748,3.367501918274944,3.0910633562179943
2021-10-12,2.7668821603796,4.112218467293992,3.3686650249980676,3.1016344270463696
2021-10-13,2.7814043118723375,4.127012338822186,3.378521269757383,3.1272252501602336
2021-10-14,2.809911351476339,4.196431654273126,3.4157945091366306,3.1566657560852933
2021-10-15,2.819708185953652,4.228391244209002,3.4246408491597053,3.1604937486190523
2021-10-18,2.8243668097481582,4.24090932496186,3.4288112194305653,3.1614542463830655
2021-10-19,2.831692508162093,4.2736275118228475,3.43976870293,3.1699855160351555
2021-10-20,2.84981256949921,4.290413623895845,3.447271522823291,3.182982218975328
2021-10-21,2.844374972343568,4.301603236413372,3.4490366070060148,3.177130115208803
2021-10-22,2.8450486990133563,4.297145863734083,3.450412431513839,3.183837631523921
2021-10-25,2.858257170382538,4.320191016183509,3.4632100566018935,3.197596638468383
2021-10-26,2.863463015597673,4.324079133296836,3.4667798887710717,3.197456859992545
2021-10-27,2.84585913185772,4.304922097960736,3.4653328014542963,3.1869073900901834
2021-10-28,2.8674066245491243,4.346459897692533,3.481775595055018,3.2073950492662533
2021-10-29,2.8591836416163785,4.355279202691214,3.486621696982793,3.1961624606330057
2021-11-01,2.893601610239534,4.362771578815208,3.4901115696687173,3.2150165273163247
2021-11-02,2.90288921063172,4.380410496684698,3.5019904080308435,3.218724235877501
2021-11-03,2.8987613280974074,4.407154424888302,3.5104269451667776,3.219859513408696
2021-11-04,2.8832367720235212,4.4279231708181355,3.5279587220417126,3.228158032100961
2021-11-05,2.9146313671659922,4.443286913656548,3.5430285861019355,3.2510374493746754
2021-11-08,2.9228129899361583,4.447079898282107,3.5387193316461323,3.2557264516117788
2021-11-09,2.9266062475137975,4.4323802356252955,3.538213104619593,3.2590344000770353
2021-11-10,2.8944517107737338,4.396721869935242,3.50902774286087,3.230384116678515
2021-11-11,2.9106244161281194,4.398145470658342,3.5051839962972866,3.2438258420797403
2021-11-12,2.9095275795255757,4.431337164853266,3.5239974303610864,3.2518300797144972
2021-11-15,2.912944845253817,4.4328537429592325,3.5191871017209757,3.2454873316860406
2021-11-16,2.9069526082974,4.45039875982947,3.526311385012277,3.2433418214110343
2021-11-17,2.888625319061822,4.439587830030242,3.5262414397996196,3.2412029437542134
2021-11-18,2.887909372286393,4.454666483277481,3.5342902986604554,3.242163370224149
2021-11-19,2.858007433474433,4.446700291947422,3.534323545044125,3.2318721397811547
2021-11-22,2.8561067564381966,4.434182826938821,3.5180154861601816,3.208672751284531
2021-11-23,2.879385327672645,4.440062260980566,3.515013570012262,3.206104016852563
2021-11-24,2.8884617213543122,4.451915953679694,3.5249780736523983,3.214279123384843
2021-11-26,2.767976849075827,4.352624421325451,3.496004423784622,3.1531266897687735
2021-11-29,2.7742317755748775,4.406016529500634,3.5185836228175753,3.165119879223188
2021-11-30,2.7124793352091126,4.32028553292702,3.485941929710309,3.1346581856563462
2021-12-01,2.680909825167017,4.272299351459645,3.4653373627064283,3.114019210016548
2021-12-02,2.7127433124005855,4.337734493693104,3.494193497826624,3.147482830727635
2021-12-03,2.698959269855293,4.299991833691767,3.4841675920744883,3.1345963809408137
2021-12-06,2.728896819904109,4.350917270371821,3.501979225015094,3.1568825282761734
2021-12-07,2.7708952071228268,4.440915374649188,3.540118473523821,3.1985850156743068
2021-12-08,2.7888221898723136,4.452674242732677,3.541200089721337,3.205134854143363
2021-12-09,2.7568977599290094,4.422611760853838,3.5304274758197076,3.177946825781707
2021-12-10,2.7749618930729287,4.464244385201273,3.5513484457257802,3.1898629030578207
2021-12-13,2.767818413943612,4.424698210270023,3.539246137319338,3.178185882644372
2021-12-14,2.7449360272495587,4.3942561220564995,3.522193421546123,3.156394018513223
2021-12-15,2.774563429180311,4.462916532710199,3.5531439402265166,3.1807681826592566
2021-12-16,2.760160937298518,4.423561238498742,3.538481782356053,3.1704655426180675
2021-12-17,2.7472833045992378,4.376480816833996,3.5190646988486947,3.162325504948523
2021-12-20,2.7299322440886895,4.329943789476402,3.495399810772859,3.1373748786205016
2021-12-21,2.768514698054339,4.4068397795727705,3.5270960248615113,3.1752998272393094
2021-12-22,2.792984177136317,4.45090243863202,3.5496002535165823,3.201633967237246
2021-12-23,2.8015118119106557,4.478596152352656,3.5599026541065126,3.2107894044780143
2021-12-27,2.8348293157557283,4.54197809535983,3.5906251192825573,3.2387332933405517
2021-12-28,2.83273510267882,4.538266696848376,3.5886156645007614,3.2318900048071164
2021-12-29,2.8410457775525138,4.544071625834975,3.5840268521877343,3.2294664054576674
2021-12-30,2.8385429301539853,4.53151013511197,3.582829697450756,3.23633257048037
2021-12-31,2.832487165249137,4.520089310625791,3.575793663127791,3.232754592460971
2022-01-03,2.836058089074503,4.546260596670018,3.5749075726899484,3.228562578257909
2022-01-04,2.834585880667754,4.544738168993606,3.573436194299672,3.228841115379309
2022-01-05,2.7920880570855102,4.457469351137147,3.526240583447528,3.1789776776293825
2022-01-06,2.7978507628264695,4.453282598058983,3.5207703916308657,3.1792610040869382
2022-01-07,2.7875843729035887,4.435676006763006,3.5078115564742136,3.1713154362548717
2022-01-10,2.781444778158067,4.430155859495453,3.5048188114433,3.1655776865484357
2022-01-11,2.8050137499856906,4.470507120043248,3.5273311479315486,3.200658062357312
2022-01-12,2.81362693411331,4.482593256199543,3.533302479185945,3.211421092479678
2022-01-13,2.788697112497983,4.420829489100806,3.5085946397822623,3.1878798198955396
2022-01-14,2.795397940996567,4.422637929984779,3.4997993437442707,3.183328975394962
2022-01-18,2.777215312035433,4.344314336827638,3.4520418024513124,3.141544666702899
2022-01-19,2.764780080668714,4.299205528275073,3.433872178968123,3.1361869380066816
2022-01-20,2.745597237062964,4.25162081206352,3.4140103002898887,3.1199388342728507
2022-01-21,2.7266449556677648,4.168159140950539,3.381708232104723,3.094587035034444
2022-01-24,2.729348817162852,4.185860248990028,3.389126447667677,3.0957805881188953
2022-01-25,2.7177312212979112,4.134755014986814,3.362496888085743,3.0798956913268305
2022-01-26,2.708169110181678,4.124381879354594,3.3478828769331255,3.0541040565576223
2022-01-27,2.694341667391406,4.104015830169097,3.3435915930813835,3.0370413519441253
2022-01-28,2.7353880044686973,4.2059405928400935,3.396511389925358,3.072533537989777
2022-01-31,2.7662418197142356,4.2816937615947355,3.433216116701968,3.1169798665939275
2022-02-01,2.7693335896653326,4.310625121272738,3.445278804065184,3.1283049237667457
2022-02-02,2.78565457711806,4.352498809496944,3.4681821281719785,3.1406732690504278
2022-02-03,2.765849756654564,4.250193824747005,3.413353202887448,3.0994343295095934
2022-02-04,2.7675435909432,4.270179036109303,3.412505000205484,3.1005617188632173
2022-02-07,2.7660352695640307,4.256474416172443,3.406302233979184,3.1013127041723014
2022-02-08,2.7628409092943964,4.291496410172477,3.4187086708135412,3.110937735568853
2022-02-09,2.7919962043820457,4.354307558253044,3.4505807826272257,3.1501647964923793
2022-02-10,2.7628905117381826,4.27607909758367,3.4007048703462757,3.108264404049845
2022-02-11,2.7543286410715924,4.191760002592265,3.37456726874953,3.0952799118713643
2022-02-14,2.7499226096068115,4.178055690527534,3.358595987243488,3.0838606967973283
2022-02-15,2.7552954019723,4.24543535312585,3.3870773372572773,3.1075016116084
2022-02-16,2.7596404257934117,4.250193824747005,3.392186922561977,3.119399339835431
2022-02-17,2.7450946769734585,4.159403565482498,3.3559699924203685,3.094332932802702
2022-02-18,2.7398262994994185,4.13247152740826,3.3472913127380504,3.0851210650339653
2022-02-22,2.739751583995062,4.088122855141451,3.3256170603130055,3.071083887396113
2022-02-23,2.7245537441155605,4.015605730331553,3.283284777917591,3.0392726427660275
2022-02-24,2.7464384059683336,4.076036411113027,3.316017445156919,3.0570207527093443
2022-02-25,2.765436012126008,4.165970477987625,3.35955758540316,3.0905597003791354
2022-02-28,2.7651857022230177,4.155311329147845,3.3696738025311164,3.096170112824828
2022-03-01,2.8075727171074734,4.092025134372697,3.3520086635822106,3.093048377327275
2022-03-02,2.8247765209661373,4.167302332816372,3.3688548237972435,3.1131580337332987
2022-03-03,2.837923898309513,4.146555445807675,3.364597672197773,3.105264466413911
2022-03-04,2.8833107161351466,4.112866230252775,3.3615469004797616,3.1059769675891293
2022-03-07,2.912503356124969,3.9916224915059835,3.296378290876769,3.0577364794677986
2022-03-08,2.9481624013214116,3.9613586612549763,3.272828768281896,3.066367015257561
2022-03-09,2.859398774333177,4.067566848852547,3.317396981563603,3.0821270817542894
2022-03-10,2.8523985712699376,4.049198889782299,3.302317351105473,3.0594896495627912
2022-03-11,2.86042892134171,3.9977128179558856,3.2767652192364,3.0362967244353256
2022-03-14,2.8254466101380546,3.968496984430966,3.2458003047058543,2.990713278339337
2022-03-15,2.7917022577601207,4.055765802287426,3.2880308789174446,3.0031141424881094
2022-03-16,2.789947138769625,4.145699561289895,3.3299688183333167,3.0707363175740694
2022-03-17,2.830639739691024,4.19756585519525,3.3523979610718153,3.102234713284221
2022-03-18,2.8274440221549604,4.243540708045842,3.3783749475251716,3.1261355050043576
2022-03-21,2.8625690447152956,4.242300291239318,3.360188569236259,3.1165020197310858
2022-03-22,2.855064957823923,4.2919406696541875,3.3764134219108293,3.1301172597014015
2022-03-23,2.885383732404711,4.236667462772661,3.3594064031331397,3.127535158169189
